"annee_modele","marque","modele","catVeh","cyl_L","nbCyl","transmission","typeFuel","consoFuel_ville_L100km","consoFuel_route_L100km","consoFuel_comb_L100km","consoFuel_comb_migal","emiCO2_gkm","moteur","typeFuel_1","conso_Le100km","autonomie_1_km","tempsRecharge","typeFuel_2","autonomie_2_km","consoFuel_ville_kWh100km","consoFuel_route_kWh100km","consoFuel_comb_kWh100km","consoFuel_ville_Le100km","consoFuel_route_Le100km","consoFuel_comb_Le100km","autonomie_km"
"2018","Jeep","Renegade 4X4","VUS : petit","1.4",4,"M6","X","9.9","7.7","8.9","32","211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Renegade 4X4","VUS : petit","2.4",4,"A9","X","11.2","8.2","9.8","29","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Wrangler JK 4X4","VUS : petit","3.6",6,"A5","X","14.1","11.1","12.8","22","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Wrangler JK 4X4","VUS : petit","3.6",6,"M6","X","14.2","11.0","12.8","22","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Wrangler JK Unlimited 4X4","VUS : petit","3.6",6,"A5","X","14.7","11.7","13.4","21","313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Wrangler JK Unlimited 4X4","VUS : petit","3.6",6,"M6","X","15.0","11.4","13.3","21","312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Cadenza","Grande berline","3.3",6,"AS8","X","11.5","8.5","10.2","28","237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Forte (MPI)","Intermédiaire","2.0",4,"AS6","X","8.0","6.1","7.1","40","168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Forte (GDI)","Intermédiaire","2.0",4,"AS6","X","9.4","7.0","8.3","34","198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Forte","Intermédiaire","2.0",4,"M6","X","9.4","6.8","8.3","34","195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Forte 5","Grande berline","1.6",4,"AM7","X","9.4","7.9","8.7","32","207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Forte 5","Grande berline","2.0",4,"AS6","X","9.4","7.0","8.3","34","197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Forte 5","Grande berline","2.0",4,"M6","X","9.8","7.3","8.7","32","204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","K900","Grande berline","3.8",6,"AS8","X","13.8","9.3","11.8","24","279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","K900","Grande berline","5.0",8,"AS8","Z","15.6","10.6","13.3","21","317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Niro","Familiale : petite","1.6",4,"AM6","X","4.6","5.1","4.8","59","114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Niro FE","Familiale : petite","1.6",4,"AM6","X","4.5","4.8","4.7","60","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Niro Touring","Familiale : petite","1.6",4,"AM6","X","5.1","5.8","5.4","52","129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Optima","Grande berline","2.0",4,"AS6","X","10.9","7.6","9.4","30","224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Optima","Grande berline","2.4",4,"AS6","X","9.6","6.8","8.4","34","198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Optima FE","Grande berline","2.4",4,"AS6","X","9.3","6.6","8.0","35","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Optima Hybrid","Intermédiaire","2.0",4,"AM6","X","6.0","5.1","5.6","50","132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Rio","Compacte","1.6",4,"AS6","X","8.5","6.4","7.5","38","177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Rio","Compacte","1.6",4,"M6","X","8.3","6.4","7.5","38","175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sedona","Fourgonnette","3.3",6,"AS6","X","13.2","9.7","11.6","24","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sedona SX","Fourgonnette","3.3",6,"AS6","X","12.9","9.5","11.4","25","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sedona SXL","Fourgonnette","3.3",6,"AS6","X","14.1","10.5","12.5","23","296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sorento","VUS : petit","2.4",4,"AS6","X","11.2","8.3","9.9","29","234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sorento AWD","VUS : petit","2.0",4,"AS6","X","12.3","9.4","11.0","26","259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sorento AWD","VUS : petit","2.4",4,"AS6","X","11.5","9.3","10.5","27","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sorento AWD","VUS : petit","3.3",6,"AS6","X","14.0","10.1","12.2","23","289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sorento AWD FE","VUS : petit","3.3",6,"AS6","X","13.2","9.3","11.4","25","270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Soul","Familiale : petite","1.6",4,"AM7","X","9.1","7.7","8.5","33","199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Soul","Familiale : petite","1.6",4,"AS6","X","9.4","7.8","8.7","32","205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Soul","Familiale : petite","2.0",4,"AS6","X","9.5","7.8","8.7","32","206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sportage","VUS : petit","2.4",4,"AS6","X","10.3","7.8","9.2","31","218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sportage AWD","VUS : petit","2.0",4,"AS6","X","11.9","10.2","11.1","25","263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Sportage AWD","VUS : petit","2.4",4,"AS6","X","11.3","9.5","10.5","27","247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Kia","Stinger AWD","Intermédiaire","3.3",6,"AS8","Z","12.7","9.6","11.3","25","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lamborghini","Aventador Coupe","Deux places","6.5",12,"AM7","Z","23.8","14.1","19.4","15","454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lamborghini","Aventador Roadster","Deux places","6.5",12,"AM7","Z","24.2","14.5","19.8","14","464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lamborghini","Aventador S Coupe","Deux places","6.5",12,"AM7","Z","23.8","14.1","19.4","15","454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lamborghini","Aventador S Roadster","Deux places","6.5",12,"AM7","Z","24.2","14.5","19.8","14","464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lamborghini","Huracan","Deux places","5.2",10,"AM7","Z","16.8","11.4","14.4","20","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lamborghini","Huracan AWD","Deux places","5.2",10,"AM7","Z","17.2","12.2","15.0","19","349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lamborghini","Huracan Spyder","Deux places","5.2",10,"AM7","Z","16.7","11.7","14.5","19","337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lamborghini","Huracan Spyder AWD","Deux places","5.2",10,"AM7","Z","17.2","12.3","15.0","19","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Land Rover","Discovery Sport","VUS : petit","2.0",4,"AS9","Z","11.4","9.3","10.5","27","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Land Rover","Range Rover Evoque","VUS : petit","2.0",4,"AS9","Z","10.9","8.0","9.6","29","225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Land Rover","Range Rover Evoque Convertible","VUS : petit","2.0",4,"AS9","Z","11.2","8.2","9.8","29","231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Land Rover","Range Rover Velar","VUS : petit","2.0",4,"AS8","D","9.2","7.8","8.5","33","229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Land Rover","Range Rover Velar","VUS : petit","3.0",6,"AS8","Z","13.0","10.0","11.6","24","273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","ES 300h","Intermédiaire","2.5",4,"AV6","X","5.8","6.1","5.9","48","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","ES 350","Intermédiaire","3.5",6,"AS6","X","11.4","7.7","9.7","29","226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","GS 350 AWD","Intermédiaire","3.5",6,"AS6","Z","12.5","9.2","11.0","26","257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","GS 450h","Intermédiaire","3.5",6,"AV8","Z","8.0","6.9","7.5","38","176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","GS F","Compacte","5.0",8,"AS8","Z","14.9","9.7","12.5","23","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","GX 460","VUS : ordinaire","4.6",8,"AS6","Z","16.0","12.9","14.6","19","341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","IS 300","Compacte","2.0",4,"AS8","Z","10.6","7.3","9.1","31","214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","IS 300 AWD","Compacte","3.5",6,"AS6","Z","12.3","9.1","10.9","26","254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","IS 350 AWD","Compacte","3.5",6,"AS6","Z","12.3","9.1","10.9","26","254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","LC 500","Sous-compacte","5.0",8,"AS10","Z","14.7","9.2","12.2","23","286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","LC 500h","Sous-compacte","3.5",6,"AV10","Z","8.9","7.0","8.0","35","187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","LS 500","Intermédiaire","3.4",6,"AS10","Z","12.2","7.8","10.2","28","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","LS 500 AWD","Intermédiaire","3.4",6,"AS10","Z","13.0","8.7","11.0","26","259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","LS 500h","Intermédiaire","3.5",6,"AV10","Z","9.4","7.1","8.4","34","195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","LS 500h AWD","Intermédiaire","3.5",6,"AV10","Z","10.3","7.6","9.1","31","211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","LX 570","VUS : ordinaire","5.7",8,"AS8","Z","18.2","12.8","15.8","18","371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","NX 300 AWD","VUS : petit","2.0",4,"AS6","Z","10.6","8.5","9.7","29","226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","NX 300 AWD F SPORT","VUS : petit","2.0",4,"AS6","Z","10.8","8.9","9.9","29","232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","NX 300h AWD","VUS : petit","2.5",4,"AV6","X","7.2","7.9","7.5","38","176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","RC 300 AWD","Sous-compacte","3.5",6,"AS6","Z","13.1","9.8","11.2","25","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","RC 350 AWD","Sous-compacte","3.5",6,"AS6","Z","13.1","9.8","11.2","25","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","RC F","Sous-compacte","5.0",8,"AS8","Z","15.2","9.5","12.6","22","289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","RX 350 AWD","VUS : petit","3.5",6,"AS8","X","12.2","9.0","10.8","26","252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","RX 350 L AWD","VUS : petit","3.5",6,"AS8","X","13.1","9.4","11.1","25","268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lexus","RX 450h AWD","VUS : ordinaire","3.5",6,"AV6","Z","7.5","8.4","7.9","36","185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","Continental AWD","Grande berline","2.7",6,"AS6","X","14.0","9.4","12.0","24","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","Continental AWD","Grande berline","3.0",6,"AS6","X","14.5","9.8","12.3","23","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","Continental AWD","Grande berline","3.7",6,"AS6","X","14.3","9.7","12.2","23","287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","MKC AWD","VUS : petit","2.0",4,"AS6","X","12.3","9.3","10.9","26","256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","MKC AWD (Start/Stop)","VUS : petit","2.0",4,"AS6","X","12.1","9.3","10.8","26","254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","MKC AWD","VUS : petit","2.3",4,"AS6","X","13.1","9.4","11.5","25","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","MKT AWD","VUS : ordinaire","3.5",6,"AS6","X","15.7","11.2","13.7","21","322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","MKT Livery AWD","Véhicule à usage spécial","3.7",6,"A6","X","14.7","10.2","12.7","22","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","MKX AWD","VUS : petit","2.7",6,"AS6","X","14.1","9.8","12.1","23","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","MKX AWD","VUS : petit","3.7",6,"AS6","X","14.3","10.3","12.5","23","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","MKZ AWD","Intermédiaire","2.0",4,"AS6","X","11.8","8.4","10.3","27","242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","MKZ AWD","Intermédiaire","3.0",6,"AS6","X","14.0","9.2","11.8","24","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","MKZ Hybrid","Intermédiaire","2.0",4,"AV","X","5.7","6.2","5.9","48","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Lincoln","Navigator 4X4","VUS : ordinaire","3.5",6,"AS10","X","14.9","11.3","13.3","21","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Maserati","Ghibli","Intermédiaire","3.0",6,"AS8","Z","14.1","9.8","12.2","23","286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Maserati","Ghibli S","Intermédiaire","3.0",6,"AS8","Z","14.5","10.0","12.4","23","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Maserati","Ghibli SQ4","Intermédiaire","3.0",6,"AS8","Z","14.7","9.9","12.6","22","295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Maserati","Granturismo","Sous-compacte","4.7",8,"AS6","Z","18.2","11.4","15.1","19","355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Maserati","Granturismo Convertible","Sous-compacte","4.7",8,"AS6","Z","18.2","11.6","15.2","19","358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Maserati","Levante","VUS : ordinaire","3.0",6,"AS8","Z","16.4","11.9","14.4","20","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Maserati","Levante S","VUS : ordinaire","3.0",6,"AS8","Z","16.6","12.2","14.7","19","346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Maserati","Quattroporte GTS","Grande berline","3.8",8,"AS8","Z","16.1","10.8","13.7","21","321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Maserati","Quattroporte S","Grande berline","3.0",6,"AS8","Z","14.9","10.3","12.8","22","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Maserati","Quattroporte SQ4","Grande berline","3.0",6,"AS8","Z","15.0","10.3","12.8","22","301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","CX-3","Compacte","2.0",4,"AS6","X","8.2","6.9","7.6","37","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","CX-3","Compacte","2.0",4,"M6","X","9.0","7.0","8.1","35","189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","CX-3 4WD","Compacte","2.0",4,"AS6","X","8.8","7.5","8.2","34","192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","CX-5 ","VUS : petit","2.0",4,"M6","X","9.7","7.7","8.8","32","206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","CX-5","VUS : petit","2.5",4,"AS6","X","9.7","7.8","8.8","32","206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","CX-5 (Cylinder Deactivation)","VUS : petit","2.5",4,"AS6","X","9.3","7.6","8.5","33","201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","CX-5 4WD","VUS : petit","2.5",4,"AS6","X","10.2","8.2","9.3","30","217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","CX-5 4WD (Cylinder Deactivation)","VUS : petit","2.5",4,"AS6","X","9.8","7.9","9.0","31","209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","CX-9","VUS : petit","2.5",4,"AS6","X","10.6","8.4","9.6","29","225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","CX-9 4WD","VUS : petit","2.5",4,"AS6","X","11.5","8.9","10.4","27","242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 4-Door","Compacte","2.0",4,"AS6","X","8.4","6.4","7.5","38","176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 4-Door","Compacte","2.0",4,"M6","X","8.5","6.2","7.5","38","175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 4-Door (SIL)","Compacte","2.0",4,"M6","X","8.5","6.2","7.5","38","175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 4-Door","Compacte","2.5",4,"AS6","X","8.8","6.6","7.8","36","182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 4-Door (i-ELOOP)","Compacte","2.5",4,"AS6","X","8.5","6.4","7.6","37","176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 4-Door (SIL)","Compacte","2.5",4,"M6","X","9.3","6.9","8.2","34","194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 5-Door","Intermédiaire","2.0",4,"AS6","X","8.4","6.4","7.5","38","174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 5-Door (SIL)","Intermédiaire","2.0",4,"M6","X","8.6","6.4","7.6","37","178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 5-Door","Intermédiaire","2.5",4,"AS6","X","9.0","6.7","7.8","36","187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 5-Door (i-ELOOP)","Intermédiaire","2.5",4,"AS6","X","8.7","6.6","7.8","36","181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda3 5-Door (SIL)","Intermédiaire","2.5",4,"M6","X","9.6","7.0","8.4","34","198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda6","Intermédiaire","2.5",4,"AS6","X","9.1","6.7","8.0","35","187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","Mazda6 Turbo","Intermédiaire","2.5",4,"AS6","X","10.0","7.5","8.9","32","208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","MX-5","Deux places","2.0",4,"AS6","Z","9.1","6.8","8.0","35","188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mazda","MX-5 (SIL)","Deux places","2.0",4,"M6","Z","8.9","7.1","8.1","35","189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG C 43 4MATIC","Compacte","3.0",6,"A9","Z","11.8","8.8","10.4","27","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG C 43 4MATIC Cabriolet","Sous-compacte","3.0",6,"A9","Z","12.3","9.4","11.0","26","256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG C 43 4MATIC Coupe","Sous-compacte","3.0",6,"A9","Z","11.8","8.8","10.5","27","245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG C 63","Compacte","4.0",8,"A7","Z","13.4","9.6","11.7","24","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG C 63 Cabriolet","Sous-compacte","4.0",8,"A7","Z","14.0","10.4","12.4","23","291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG C 63 Coupe","Sous-compacte","4.0",8,"A7","Z","13.8","10.1","12.1","23","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG C 63 S","Compacte","4.0",8,"A7","Z","13.4","9.6","11.7","24","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG C 63 S Cabriolet","Sous-compacte","4.0",8,"A7","Z","14.0","10.4","12.4","23","291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG C 63 S Coupe","Sous-compacte","4.0",8,"A7","Z","13.8","10.2","12.2","23","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG CLA 45 4MATIC","Compacte","2.0",4,"AM7","Z","10.3","7.9","9.2","31","217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG E 43 4MATIC","Intermédiaire","3.0",6,"A9","Z","12.4","9.4","11.1","25","258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG E 63 S 4MATIC","Intermédiaire","4.0",8,"A9","Z","15.5","10.6","13.3","21","313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG E 63 S 4MATIC Wagon","Familiale : intermédiaire","4.0",8,"A9","Z","15.2","11.0","13.3","21","312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG G 63","VUS : ordinaire","5.5",8,"A7","Z","19.9","15.5","17.9","16","419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Mercedes-Benz","AMG G 65","VUS : ordinaire","6.0",12,"A7","Z","22.2","18.0","20.3","14","473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
